RunId,iteration,Step,num_nodes,avg_node_degree,consol_levels,type_split,power_change,seed,dem_levels,Democracies,Autocracies,Grey,Democracy Level,Consolidation Level
2,0,16,50,10,0.5,0.5,0.1,42,0.15,7,28,15,0.30089535963996983,0.4878564983562852
2,0,17,50,10,0.5,0.5,0.1,42,0.15,7,28,15,0.30089535963996983,0.4738564983562852
2,0,18,50,10,0.5,0.5,0.1,42,0.15,7,26,17,0.30932298915402145,0.4558232090936061
2,0,19,50,10,0.5,0.5,0.1,42,0.15,7,25,18,0.3232854190555249,0.44982320909360607
2,0,20,50,10,0.5,0.5,0.1,42,0.15,7,22,21,0.3392854190555249,0.43382320909360605
2,0,21,50,10,0.5,0.5,0.1,42,0.15,8,23,19,0.3512854190555249,0.42167916243230635
2,0,22,50,10,0.5,0.5,0.1,42,0.15,6,24,20,0.3512854190555249,0.4103516182227892
2,0,23,50,10,0.5,0.5,0.1,42,0.15,6,21,23,0.35516998028954755,0.40835161822278926
2,0,24,50,10,0.5,0.5,0.1,42,0.15,6,22,22,0.3591699802895475,0.4057990723803282
2,0,25,50,10,0.5,0.5,0.1,42,0.15,7,20,23,0.35916900081280595,0.38979907238032824
2,0,26,50,10,0.5,0.5,0.1,42,0.15,7,22,21,0.34916900081280594,0.3697990723803282
2,0,27,50,10,0.5,0.5,0.1,42,0.15,7,22,21,0.34916900081280594,0.3602806107094478
2,0,28,50,10,0.5,0.5,0.1,42,0.15,7,21,22,0.35116900081280594,0.34228061070944776
2,0,29,50,10,0.5,0.5,0.1,42,0.15,6,21,23,0.35716900081280595,0.3262806107094478
2,0,30,50,10,0.5,0.5,0.1,42,0.15,6,23,21,0.35516900081280595,0.3182806107094478
2,0,31,50,10,0.5,0.5,0.1,42,0.15,7,21,22,0.36716900081280596,0.3129538826379518
2,0,32,50,10,0.5,0.5,0.1,42,0.15,6,22,22,0.35116900081280594,0.3069538826379518
2,0,33,50,10,0.5,0.5,0.1,42,0.15,6,20,24,0.36516900081280596,0.28895388263795185
2,0,34,50,10,0.5,0.5,0.1,42,0.15,6,19,25,0.36516900081280596,0.27709299006871496
2,0,35,50,10,0.5,0.5,0.1,42,0.15,7,21,22,0.36316900081280595,0.26509299006871495
2,0,36,50,10,0.5,0.5,0.1,42,0.15,6,20,24,0.35316900081280594,0.26633767051419094
2,0,37,50,10,0.5,0.5,0.1,42,0.15,7,21,22,0.36516900081280596,0.24833767051419098
2,0,38,50,10,0.5,0.5,0.1,42,0.15,7,21,22,0.36916900081280596,0.24873686658493419
2,0,39,50,10,0.5,0.5,0.1,42,0.15,7,21,22,0.36516900081280596,0.24792433563165045
2,0,40,50,10,0.5,0.5,0.1,42,0.15,9,19,22,0.3711690008128059,0.24992433563165045
2,0,41,50,10,0.5,0.5,0.1,42,0.15,9,20,21,0.3791690008128059,0.23992433563165047
2,0,42,50,10,0.5,0.5,0.1,42,0.15,9,19,22,0.3891690008128059,0.23792433563165047
2,0,43,50,10,0.5,0.5,0.1,42,0.15,9,20,21,0.3891690008128059,0.23392433563165047
2,0,44,50,10,0.5,0.5,0.1,42,0.15,8,18,24,0.3951690008128059,0.22592433563165046
2,0,45,50,10,0.5,0.5,0.1,42,0.15,9,19,22,0.3951690008128059,0.21192433563165047
2,0,46,50,10,0.5,0.5,0.1,42,0.15,9,17,24,0.40116900081280593,0.20392433563165047
2,0,47,50,10,0.5,0.5,0.1,42,0.15,8,18,24,0.3951690008128059,0.2002357206631531
2,0,48,50,10,0.5,0.5,0.1,42,0.15,8,19,23,0.3931690008128059,0.1922357206631531
2,0,49,50,10,0.5,0.5,0.1,42,0.15,8,18,24,0.3871690008128059,0.1882357206631531
2,0,50,50,10,0.5,0.5,0.1,42,0.15,9,19,22,0.3811690008128059,0.18194325511675175
2,0,51,50,10,0.5,0.5,0.1,42,0.15,9,19,22,0.3791690008128059,0.17594325511675174
2,0,52,50,10,0.5,0.5,0.1,42,0.15,9,17,24,0.3811690008128059,0.16994325511675173
2,0,53,50,10,0.5,0.5,0.1,42,0.15,8,17,25,0.3831690008128059,0.16194325511675176
2,0,54,50,10,0.5,0.5,0.1,42,0.15,8,17,25,0.37915549025953055,0.15506009535406162
2,0,55,50,10,0.5,0.5,0.1,42,0.15,8,18,24,0.38515549025953055,0.14706009535406162
2,0,56,50,10,0.5,0.5,0.1,42,0.15,8,18,24,0.37915549025953055,0.1510596892787463
2,0,57,50,10,0.5,0.5,0.1,42,0.15,8,18,24,0.38115549025953055,0.1450596892787463
